Customer_ID,Planted_Risk
CUST06184,Low
CUST06185,Low
CUST06186,Low
CUST06187,Low
CUST06188,Low
CUST06189,Low
CUST06190,Low
CUST06191,Low
CUST06192,Medium
CUST06193,Low
CUST06194,Low
CUST06195,Low
CUST06196,Low
CUST06197,Low
CUST06198,Low
CUST06199,Low
CUST06200,Low
CUST06201,Low
CUST06202,Medium
CUST06203,Low
CUST06204,Low
CUST06205,Low
CUST06206,Low
CUST06207,Low
CUST06208,Low
CUST06209,Low
CUST06210,Low
CUST06211,Low
CUST06212,Medium
CUST06213,Low
CUST06214,Low
CUST06215,Low
CUST06216,Low
CUST06217,High
CUST06218,Low
CUST06219,Low
CUST06220,Low
CUST06221,Low
CUST06222,Low
CUST06223,Low
CUST06224,Low
CUST06225,Low
CUST06226,Low
CUST06227,High
CUST06228,Low
CUST06229,Low
CUST06230,Low
CUST06231,Low
CUST06232,Low
CUST06233,Low
CUST06234,Low
CUST06235,Low
CUST06236,Low
CUST06237,Low
CUST06238,Low
CUST06239,Low
CUST06240,Low
CUST06241,Low
CUST06242,Low
CUST06243,Low
CUST06244,Low
CUST06245,Low
CUST06246,Low
CUST06247,Low
CUST06248,Low
CUST06249,Low
CUST06250,Low
CUST06251,Low
CUST06252,Low
CUST06253,Low
CUST06254,Low
CUST06255,Low
CUST06256,Low
CUST06257,Low
CUST06258,Low
CUST06259,Low
CUST06260,Low
CUST06261,Low
CUST06262,Low
CUST06263,Low
CUST06264,Medium
CUST06265,Low
CUST06266,High
CUST06267,Low
CUST06268,Low
CUST06269,Low
CUST06270,Low
CUST06271,Low
CUST06272,Low
CUST06273,Low
CUST06274,Low
CUST06275,Low
CUST06276,Medium
CUST06277,Low
CUST06278,Low
CUST06279,Medium
CUST06280,Low
CUST06281,Medium
CUST06282,Low
CUST06283,Low
CUST06284,Low
CUST06285,Low
CUST06286,Low
CUST06287,Low
CUST06288,Low
CUST06289,Low
CUST06290,Low
CUST06291,Low
CUST06292,Low
CUST06293,Low
CUST06294,Low
CUST06295,Low
CUST06296,Medium
CUST06297,High
CUST06298,Low
CUST06299,High
CUST06300,Low
CUST06301,Low
CUST06302,Low
CUST06303,Low
CUST06304,Low
CUST06305,Low
CUST06306,Low
CUST06307,Low
CUST06308,Low
CUST06309,Low
CUST06310,Low
CUST06311,Low
CUST06312,Low
CUST06313,Medium
CUST06314,Low
CUST06315,Medium
CUST06316,Low
CUST06317,Low
CUST06318,Low
CUST06319,Low
CUST06320,Low
CUST06321,Low
CUST06322,Low
CUST06323,Low
CUST06324,Low
CUST06325,Low
CUST06326,Low
CUST06327,Low
CUST06328,Medium
CUST06329,Low
CUST06330,Low
CUST06331,Low
CUST06332,Low
CUST06333,Low
CUST06334,Low
CUST06335,Low
CUST06336,Low
CUST06337,Low
CUST06338,Low
CUST06339,Low
CUST06340,Low
CUST06341,Low
CUST06342,Low
CUST06343,Low
CUST06344,Low
CUST06345,Low
CUST06346,Low
CUST06347,Low
CUST06348,Low
CUST06349,Low
CUST06350,Low
CUST06351,Low
CUST06352,Low
CUST06353,Low
CUST06354,Low
CUST06355,Low
CUST06356,Low
CUST06357,Medium
CUST06358,Low
CUST06359,Low
CUST06360,Low
CUST06361,High
CUST06362,Low
CUST06363,Low
CUST06364,Low
CUST06365,Low
CUST06366,Low
CUST06367,Medium
CUST06368,Low
CUST06369,Low
CUST06370,Low
CUST06371,Low
CUST06372,Low
CUST06373,Low
CUST06374,Low
CUST06375,Low
CUST06376,Low
CUST06377,Low
CUST06378,Low
CUST06379,Low
CUST06380,Low
CUST06381,Low
CUST06382,Low
CUST06383,Medium
CUST06384,Low
CUST06385,Low
CUST06386,Medium
CUST06387,Low
CUST06388,Low
CUST06389,Low
CUST06390,Low
CUST06391,Medium
CUST06392,Low
CUST06393,High
CUST06394,Low
CUST06395,Low
CUST06396,Low
CUST06397,Low
CUST06398,Low
CUST06399,Low
CUST06400,Low
CUST06401,Low
CUST06402,Low
CUST06403,Low
CUST06404,Low
CUST06405,Low
CUST06406,Low
CUST06407,Low
CUST06408,Low
CUST06409,Low
CUST06410,Low
CUST06411,High
CUST06412,Low
CUST06413,Low
CUST06414,Low
CUST06415,Low
CUST06416,Low
CUST06417,Low
CUST06418,Low
CUST06419,Low
CUST06420,Low
CUST06421,Low
CUST06422,Low
CUST06423,Low
CUST06424,Low
CUST06425,Low
CUST06426,Medium
CUST06427,Low
CUST06428,Low
CUST06429,Medium
CUST06430,Low
CUST06431,Low
CUST06432,Low
CUST06433,Low
CUST06434,Low
CUST06435,Low
CUST06436,Medium
CUST06437,Medium
CUST06438,Low
CUST06439,Low
CUST06440,Low
CUST06441,Low
CUST06442,Low
CUST06443,Low
CUST06444,Low
CUST06445,Low
CUST06446,Low
CUST06447,Low
CUST06448,Low
CUST06449,Low
CUST06450,Low
CUST06451,Low
CUST06452,High
CUST06453,Low
CUST06454,Low
CUST06455,Low
CUST06456,Low
CUST06457,Low
CUST06458,Low
CUST06459,Low
CUST06460,Low
CUST06461,Medium
CUST06462,Low
CUST06463,Medium
CUST06464,Low
CUST06465,Low
CUST06466,Low
CUST06467,Low
CUST06468,Low
CUST06469,Low
CUST06470,Low
CUST06471,Low
CUST06472,Low
CUST06473,Low
CUST06474,Low
CUST06475,Low
CUST06476,Low
CUST06477,Low
CUST06478,Low
CUST06479,Low
CUST06480,Medium
CUST06481,Low
CUST06482,Low
CUST06483,Low
CUST06484,Low
CUST06485,Low
CUST06486,Low
CUST06487,Low
CUST06488,Low
CUST06489,Low
CUST06490,Low
CUST06491,Low
CUST06492,Medium
CUST06493,Low
CUST06494,Low
CUST06495,Low
CUST06496,Low
CUST06497,Low
CUST06498,Low
CUST06499,Medium
CUST06500,Low
CUST06501,Low
CUST06502,Low
CUST06503,Low
CUST06504,Medium
CUST06505,Low
CUST06506,Low
CUST06507,Low
CUST06508,Low
CUST06509,Low
CUST06510,Low
CUST06511,Low
CUST06512,Low
CUST06513,Low
CUST06514,Medium
CUST06515,Low
CUST06516,Low
CUST06517,Low
CUST06518,Low
CUST06519,Low
CUST06520,Low
CUST06521,Low
CUST06522,Low
CUST06523,Low
CUST06524,Low
CUST06525,Low
CUST06526,Low
CUST06527,Low
CUST06528,Low
CUST06529,Low
CUST06530,Low
CUST06531,Low
CUST06532,Low
CUST06533,Low
CUST06534,Low
CUST06535,Medium
CUST06536,Low
CUST06537,High
CUST06538,Low
CUST06539,Low
CUST06540,Low
CUST06541,Low
CUST06542,Low
CUST06543,Medium
CUST06544,Low
CUST06545,Low
CUST06546,Low
CUST06547,Low
CUST06548,Low
CUST06549,Low
CUST06550,Low
CUST06551,Low
CUST06552,Low
CUST06553,Low
CUST06554,Low
CUST06555,Low
CUST06556,Low
CUST06557,Medium
CUST06558,Low
CUST06559,Low
CUST06560,Low
CUST06561,Low
CUST06562,Low
CUST06563,Low
CUST06564,Medium
CUST06565,Low
CUST06566,Low
CUST06567,Low
CUST06568,Low
CUST06569,Low
CUST06570,Low
CUST06571,Low
CUST06572,Low
CUST06573,Low
CUST06574,Low
CUST06575,Low
CUST06576,High
CUST06577,Low
CUST06578,Low
CUST06579,High
CUST06580,Low
CUST06581,Low
CUST06582,Low
CUST06583,Low
CUST06584,Low
CUST06585,Low
CUST06586,Low
CUST06587,Low
CUST06588,Low
CUST06589,Low
CUST06590,Low
CUST06591,Low
CUST06592,Medium
CUST06593,Low
CUST06594,Medium
CUST06595,Low
CUST06596,Low
CUST06597,Low
CUST06598,Low
CUST06599,Low
CUST06600,Low
CUST06601,Low
CUST06602,Low
CUST06603,Low
CUST06604,Low
CUST06605,Low
CUST06606,Low
CUST06607,Low
CUST06608,Low
CUST06609,Low
CUST06610,Low
CUST06611,Low
CUST06612,Low
CUST06613,Low
CUST06614,Low
CUST06615,Low
CUST06616,Low
CUST06617,Low
CUST06618,Low
CUST06619,Low
CUST06620,Low
CUST06621,Medium
CUST06622,Low
CUST06623,Low
CUST06624,Low
CUST06625,Low
CUST06626,High
CUST06627,Medium
CUST06628,Low
CUST06629,Low
CUST06630,Low
CUST06631,Low
CUST06632,Low
CUST06633,Low
CUST06634,Low
CUST06635,Low
CUST06636,Low
CUST06637,Low
CUST06638,Low
CUST06639,High
CUST06640,Low
CUST06641,Low
CUST06642,Low
CUST06643,Low
CUST06644,Low
CUST06645,Low
CUST06646,Low
CUST06647,Low
CUST06648,Low
CUST06649,Low
CUST06650,Low
CUST06651,Low
CUST06652,Low
CUST06653,Low
CUST06654,Low
CUST06655,Low
CUST06656,Low
CUST06657,Low
CUST06658,Low
CUST06659,Low
CUST06660,Low
CUST06661,Low
CUST06662,Low
CUST06663,Medium
CUST06664,Low
CUST06665,Low
CUST06666,Low
CUST06667,Low
CUST06668,Low
CUST06669,Low
CUST06670,Low
CUST06671,Low
CUST06672,Low
CUST06673,Low
CUST06674,Low
CUST06675,Low
CUST06676,Low
CUST06677,Low
CUST06678,Low
CUST06679,Low
CUST06680,Low
CUST06681,Low
CUST06682,Low
CUST06683,High
CUST06684,Low
CUST06685,Low
CUST06686,Low
CUST06687,Low
CUST06688,Low
CUST06689,Low
CUST06690,Low
CUST06691,Low
CUST06692,Low
CUST06693,Low
CUST06694,Low
CUST06695,Low
CUST06696,Low
CUST06697,Low
CUST06698,Low
CUST06699,Low
CUST06700,Low
CUST06701,Low
CUST06702,Low
CUST06703,Medium
CUST06704,Low
CUST06705,Low
CUST06706,Low
CUST06707,Low
CUST06708,Low
CUST06709,Low
CUST06710,Low
CUST06711,Low
CUST06712,Low
CUST06713,Low
CUST06714,Low
CUST06715,Low
CUST06716,Low
CUST06717,Low
CUST06718,Low
CUST06719,Low
CUST06720,Low
CUST06721,Low
CUST06722,Low
CUST06723,Low
CUST06724,Low
CUST06725,Low
CUST06726,Low
CUST06727,Low
CUST06728,Low
CUST06729,Low
CUST06730,Low
CUST06731,Low
CUST06732,Low
CUST06733,High
CUST06734,Low
CUST06735,Low
CUST06736,Low
CUST06737,Low
CUST06738,Low
CUST06739,Low
CUST06740,Low
CUST06741,Medium
CUST06742,Low
CUST06743,Medium
CUST06744,Medium
CUST06745,High
CUST06746,Low
CUST06747,Low
CUST06748,Low
CUST06749,Low
CUST06750,Low
CUST06751,Low
CUST06752,Low
CUST06753,Low
CUST06754,Low
CUST06755,Low
CUST06756,Medium
CUST06757,Low
CUST06758,Low
CUST06759,Low
CUST06760,Low
CUST06761,Low
CUST06762,High
CUST06763,Low
CUST06764,Low
CUST06765,Low
CUST06766,Low
CUST06767,Low
CUST06768,Low
CUST06769,Low
CUST06770,Low
CUST06771,Low
CUST06772,Low
CUST06773,Low
CUST06774,Low
CUST06775,Low
CUST06776,Low
CUST06777,Low
CUST06778,Low
CUST06779,Low
CUST06780,Low
CUST06781,Low
CUST06782,Low
CUST06783,Low
CUST06784,Low
CUST06785,Low
CUST06786,Low
CUST06787,Low
CUST06788,Low
CUST06789,Low
CUST06790,Low
CUST06791,Medium
CUST06792,Low
CUST06793,Low
CUST06794,Low
CUST06795,Low
CUST06796,Low
CUST06797,Low
CUST06798,Low
CUST06799,Medium
CUST06800,Low
CUST06801,Low
CUST06802,Low
CUST06803,Low
CUST06804,Low
CUST06805,Medium
CUST06806,Low
CUST06807,Low
CUST06808,Medium
CUST06809,Low
CUST06810,Low
CUST06811,Low
CUST06812,Low
CUST06813,Low
CUST06814,Low
CUST06815,Low
CUST06816,Low
CUST06817,Low
CUST06818,Low
CUST06819,Low
CUST06820,Low
CUST06821,Low
CUST06822,Low
CUST06823,Low
CUST06824,High
CUST06825,Low
CUST06826,Low
CUST06827,Low
CUST06828,Low
CUST06829,Low
CUST06830,Low
CUST06831,Low
CUST06832,Low
CUST06833,Low
CUST06834,Low
CUST06835,Low
CUST06836,Low
CUST06837,Low
CUST06838,Medium
CUST06839,Low
CUST06840,Low
CUST06841,Low
CUST06842,High
CUST06843,Low
CUST06844,Low
CUST06845,Low
CUST06846,Low
CUST06847,Low
CUST06848,Low
CUST06849,High
CUST06850,Low
CUST06851,Low
CUST06852,Low
CUST06853,Low
CUST06854,Low
CUST06855,Low
CUST06856,Low
CUST06857,Low
CUST06858,Low
CUST06859,Low
CUST06860,Low
CUST06861,Medium
CUST06862,Medium
CUST06863,Low
CUST06864,Low
CUST06865,Low
CUST06866,Low
CUST06867,Medium
CUST06868,Low
CUST06869,Low
CUST06870,Low
CUST06871,Low
CUST06872,Low
CUST06873,Low
CUST06874,Low
CUST06875,Low
CUST06876,Low
CUST06877,Low
CUST06878,Low
CUST06879,Low
CUST06880,Low
CUST06881,Low
CUST06882,Low
CUST06883,Medium
CUST06884,Low
CUST06885,Low
CUST06886,Medium
CUST06887,Low
CUST06888,Medium
CUST06889,Low
CUST06890,Low
CUST06891,Low
CUST06892,Low
CUST06893,Low
CUST06894,Low
CUST06895,Medium
CUST06896,Low
CUST06897,Low
CUST06898,Low
CUST06899,Low
CUST06900,Low
CUST06901,Medium
CUST06902,Low
CUST06903,Low
CUST06904,Low
CUST06905,Low
CUST06906,Low
CUST06907,Medium
CUST06908,Medium
CUST06909,Low
CUST06910,Low
CUST06911,Low
CUST06912,Low
CUST06913,Low
CUST06914,Low
CUST06915,Low
CUST06916,Low
CUST06917,Low
CUST06918,Low
CUST06919,Low
CUST06920,Low
CUST06921,Low
CUST06922,Low
CUST06923,Medium
CUST06924,Low
CUST06925,Low
CUST06926,Low
CUST06927,Low
CUST06928,Low
CUST06929,Low
CUST06930,Low
CUST06931,Low
CUST06932,Low
CUST06933,Low
CUST06934,Low
CUST06935,Low
CUST06936,Medium
CUST06937,Low
CUST06938,Low
CUST06939,Low
CUST06940,Low
CUST06941,Low
CUST06942,Low
CUST06943,Low
CUST06944,Low
CUST06945,Low
CUST06946,Low
CUST06947,Low
CUST06948,Low
CUST06949,Low
CUST06950,Low
CUST06951,Low
CUST06952,Low
CUST06953,Low
CUST06954,Low
CUST06955,Low
CUST06956,Low
CUST06957,Low
CUST06958,Low
CUST06959,Low
CUST06960,Low
CUST06961,Low
CUST06962,Low
CUST06963,Low
CUST06964,Low
CUST06965,Low
CUST06966,Low
CUST06967,Low
CUST06968,Medium
CUST06969,Low
CUST06970,Low
CUST06971,Low
CUST06972,Low
CUST06973,Low
CUST06974,Low
CUST06975,Low
CUST06976,Low
CUST06977,Low
CUST06978,Low
CUST06979,Low
CUST06980,Low
CUST06981,Low
CUST06982,Low
CUST06983,Low
CUST06984,Medium
CUST06985,Low
CUST06986,Low
CUST06987,Low
CUST06988,Low
CUST06989,Low
CUST06990,Low
CUST06991,High
CUST06992,Low
CUST06993,Low
CUST06994,High
CUST06995,Low
CUST06996,Low
CUST06997,Low
CUST06998,Low
CUST06999,Low
CUST07000,Low
CUST07001,Low
CUST07002,Low
CUST07003,Low
CUST07004,Low
CUST07005,Low
CUST07006,Low
CUST07007,Low
CUST07008,Low
CUST07009,Low
CUST07010,Low
CUST07011,Low
CUST07012,Low
CUST07013,Low
CUST07014,Low
CUST07015,Low
CUST07016,Low
CUST07017,Low
CUST07018,Low
CUST07019,Low
CUST07020,Low
CUST07021,Low
CUST07022,Low
CUST07023,Low
CUST07024,Low
CUST07025,Low
CUST07026,Low
CUST07027,Low
CUST07028,Low
CUST07029,Low
CUST07030,Low
CUST07031,Low
CUST07032,Low
CUST07033,Low
CUST07034,Low
CUST07035,Low
CUST07036,Medium
CUST07037,Low
CUST07038,Low
CUST07039,Low
CUST07040,Medium
CUST07041,Low
CUST07042,Medium
CUST07043,Low
CUST07044,High
CUST07045,Low
CUST07046,Low
CUST07047,Low
CUST07048,Low
CUST07049,Low
CUST07050,Low
CUST07051,Medium
CUST07052,Low
CUST07053,Low
CUST07054,Medium
CUST07055,Low
CUST07056,Low
CUST07057,Low
CUST07058,Low
CUST07059,Low
CUST07060,Low
CUST07061,Low
CUST07062,Low
CUST07063,Low
CUST07064,Low
CUST07065,Low
CUST07066,Low
CUST07067,Low
CUST07068,Low
CUST07069,Low
CUST07070,Low
CUST07071,Low
CUST07072,Low
CUST07073,High
CUST07074,Low
CUST07075,Low
CUST07076,Medium
CUST07077,Low
CUST07078,Low
CUST07079,Low
CUST07080,Low
CUST07081,Low
CUST07082,Low
CUST07083,Low
CUST07084,Low
CUST07085,Low
CUST07086,Low
CUST07087,Low
CUST07088,Low
CUST07089,Low
CUST07090,Low
CUST07091,High
CUST07092,Low
CUST07093,Low
CUST07094,Low
CUST07095,Low
CUST07096,Low
CUST07097,Low
CUST07098,Low
CUST07099,Low
CUST07100,Low
CUST07101,Low
CUST07102,Low
CUST07103,Low
CUST07104,Low
CUST07105,Low
CUST07106,Low
CUST07107,Low
CUST07108,Low
CUST07109,Low
CUST07110,Low
CUST07111,Low
CUST07112,Low
CUST07113,Low
CUST07114,Low
CUST07115,Low
CUST07116,Low
CUST07117,Low
CUST07118,Low
CUST07119,Low
CUST07120,Low
CUST07121,Low
CUST07122,Low
CUST07123,Low
CUST07124,Medium
CUST07125,Low
CUST07126,Medium
CUST07127,Low
CUST07128,Low
CUST07129,Low
CUST07130,Low
CUST07131,Low
CUST07132,Low
CUST07133,Low
CUST07134,Low
CUST07135,Low
CUST07136,Low
CUST07137,Low
CUST07138,Low
CUST07139,Low
CUST07140,Low
CUST07141,Low
CUST07142,Low
CUST07143,Low
CUST07144,Low
CUST07145,Medium
CUST07146,Low
CUST07147,Low
CUST07148,Low
CUST07149,Low
CUST07150,Low
CUST07151,Low
CUST07152,Low
CUST07153,Low
CUST07154,Low
CUST07155,Low
CUST07156,Medium
CUST07157,Low
CUST07158,Low
CUST07159,Low
CUST07160,Low
CUST07161,Low
CUST07162,Low
CUST07163,Low
CUST07164,Low
CUST07165,Low
CUST07166,Low
CUST07167,Low
CUST07168,Low
CUST07169,Low
CUST07170,Low
CUST07171,Low
CUST07172,Low
CUST07173,Low
CUST07174,Medium
CUST07175,Low
CUST07176,Low
CUST07177,Low
CUST07178,Low
CUST07179,Low
CUST07180,Low
CUST07181,Low
CUST07182,Low
CUST07183,Low
CUST07184,Low
CUST07185,High
CUST07186,Medium
CUST07187,Low
CUST07188,Low
CUST07189,Low
CUST07190,Low
CUST07191,Low
CUST07192,Low
CUST07193,Low
CUST07194,Low
CUST07195,Low
CUST07196,Low
CUST07197,Low
CUST07198,Low
CUST07199,Low
CUST07200,Low
CUST07201,Low
CUST07202,Low
CUST07203,Low
CUST07204,Low
CUST07205,Low
CUST07206,Low
CUST07207,Low
CUST07208,Low
CUST07209,Low
CUST07210,Low
CUST07211,Low
CUST07212,Low
CUST07213,Low
CUST07214,Medium
CUST07215,Low
CUST07216,Low
CUST07217,Low
CUST07218,Medium
CUST07219,Low
CUST07220,Low
CUST07221,Low
CUST07222,Low
CUST07223,Low
CUST07224,Low
CUST07225,Low
CUST07226,Low
CUST07227,Low
CUST07228,Low
CUST07229,Low
CUST07230,Low
CUST07231,Low
CUST07232,Low
CUST07233,Low
CUST07234,Low
CUST07235,Low
CUST07236,Low
CUST07237,Low
CUST07238,Low
CUST07239,Low
CUST07240,Low
CUST07241,Low
CUST07242,Low
CUST07243,Medium
CUST07244,Low
CUST07245,Low
CUST07246,Low
CUST07247,Low
CUST07248,Low
CUST07249,Low
CUST07250,Low
CUST07251,Low
CUST07252,Low
CUST07253,Low
CUST07254,Low
CUST07255,Low
CUST07256,Low
CUST07257,Low
CUST07258,Low
CUST07259,Low
CUST07260,Low
CUST07261,Low
CUST07262,Low
CUST07263,Low
CUST07264,Low
CUST07265,Low
CUST07266,Low
CUST07267,Low
CUST07268,Low
CUST07269,Low
CUST07270,Low
CUST07271,Low
CUST07272,Medium
CUST07273,Medium
CUST07274,Low
CUST07275,Low
CUST07276,Low
CUST07277,Low
CUST07278,Low
CUST07279,Low
CUST07280,Low
CUST07281,Low
CUST07282,Low
CUST07283,Low
CUST07284,Low
CUST07285,Medium
CUST07286,Low
CUST07287,Low
CUST07288,Low
CUST07289,Low
CUST07290,Low
CUST07291,Low
CUST07292,Low
CUST07293,Low
CUST07294,Low
CUST07295,Low
CUST07296,Low
CUST07297,Medium
CUST07298,Low
CUST07299,Low
CUST07300,Low
CUST07301,Low
CUST07302,Low
CUST07303,Low
CUST07304,Low
CUST07305,Low
CUST07306,Low
CUST07307,Medium
CUST07308,Low
CUST07309,Low
CUST07310,Low
CUST07311,Low
CUST07312,Low
CUST07313,Low
CUST07314,Low
CUST07315,Low
CUST07316,Medium
CUST07317,Low
CUST07318,Low
CUST07319,Low
CUST07320,Low
CUST07321,Low
CUST07322,Low
CUST07323,Low
CUST07324,Low
CUST07325,Low
CUST07326,Low
CUST07327,Low
CUST07328,Low
CUST07329,Low
CUST07330,Low
CUST07331,Low
CUST07332,Low
CUST07333,Low
CUST07334,Low
CUST07335,Low
CUST07336,Low
CUST07337,Low
CUST07338,Low
CUST07339,Low
CUST07340,Low
CUST07341,Medium
CUST07342,Medium
CUST07343,Low
CUST07344,Low
CUST07345,Low
CUST07346,Low
CUST07347,Low
CUST07348,Low
CUST07349,Medium
CUST07350,Low
CUST07351,Low
CUST07352,Low
CUST07353,Low
CUST07354,Low
CUST07355,Low
CUST07356,Medium
CUST07357,Low
CUST07358,Low
CUST07359,Low
CUST07360,Low
CUST07361,Low
CUST07362,Low
CUST07363,Low
CUST07364,Low
CUST07365,Low
CUST07366,Low
CUST07367,Low
CUST07368,Low
CUST07369,Low
CUST07370,Low
CUST07371,Low
CUST07372,Low
CUST07373,Low
CUST07374,Low
CUST07375,Low
CUST07376,Low
CUST07377,Low
CUST07378,Low
CUST07379,Low
CUST07380,Low
CUST07381,Low
CUST07382,Low
CUST07383,Low
CUST07384,Low
CUST07385,Low
CUST07386,Low
CUST07387,Low
CUST07388,Low
CUST07389,Low
CUST07390,Low
CUST07391,Medium
CUST07392,Low
CUST07393,Low
CUST07394,Low
CUST07395,Medium
CUST07396,Medium
CUST07397,Low
CUST07398,Low
CUST07399,Low
CUST07400,Low
CUST07401,Low
CUST07402,Medium
CUST07403,Low
CUST07404,Low
CUST07405,Low
CUST07406,Low
CUST07407,Low
CUST07408,Low
CUST07409,Medium
CUST07410,Low
CUST07411,Low
CUST07412,Low
CUST07413,Low
CUST07414,Low
CUST07415,Low
CUST07416,Low
CUST07417,Low
CUST07418,Low
CUST07419,Low
CUST07420,Low
CUST07421,Low
CUST07422,Low
CUST07423,Low
CUST07424,Low
CUST07425,Low
CUST07426,Low
CUST07427,Low
CUST07428,Low
CUST07429,Low
CUST07430,Low
CUST07431,Medium
CUST07432,Low
CUST07433,Low
CUST07434,Low
CUST07435,Low
CUST07436,Low
CUST07437,Low
CUST07438,Low
CUST07439,Medium
CUST07440,Low
CUST07441,Low
CUST07442,Low
CUST07443,Low
CUST07444,Low
CUST07445,Low
CUST07446,Low
CUST07447,Low
CUST07448,Low
CUST07449,Low
CUST07450,Low
CUST07451,Low
CUST07452,Low
CUST07453,Low
CUST07454,Low
CUST07455,Low
CUST07456,Low
CUST07457,Low
CUST07458,Low
CUST07459,Low
CUST07460,Low
CUST07461,Low
CUST07462,Low
CUST07463,Low
CUST07464,Medium
CUST07465,Low
CUST07466,Low
CUST07467,Low
CUST07468,Low
CUST07469,Low
CUST07470,Low
CUST07471,Low
CUST07472,Low
CUST07473,Low
CUST07474,Low
CUST07475,Low
CUST07476,Low
CUST07477,Low
CUST07478,Low
CUST07479,Low
CUST07480,Medium
CUST07481,Low
CUST07482,Low
CUST07483,Low
CUST07484,Low
CUST07485,Low
CUST07486,Low
CUST07487,Low
CUST07488,Low
CUST07489,Medium
CUST07490,Low
CUST07491,Low
CUST07492,Low
CUST07493,Low
CUST07494,Low
CUST07495,Low
CUST07496,Low
CUST07497,Low
CUST07498,Low
CUST07499,Low
CUST07500,Low
CUST07501,Low
CUST07502,Low
CUST07503,Low
CUST07504,Low
CUST07505,Low
CUST07506,Low
CUST07507,Low
CUST07508,Low
CUST07509,Low
CUST07510,Low
CUST07511,Low
CUST07512,Low
CUST07513,Low
CUST07514,Low
CUST07515,High
CUST07516,Low
CUST07517,Low
CUST07518,Low
CUST07519,Low
CUST07520,Low
CUST07521,Low
CUST07522,Low
CUST07523,Low
CUST07524,Low
CUST07525,Low
CUST07526,Low
CUST07527,Low
CUST07528,Low
CUST07529,Low
CUST07530,Low
CUST07531,Low
CUST07532,Low
CUST07533,Medium
CUST07534,Low
CUST07535,Low
CUST07536,Low
CUST07537,Low
CUST07538,Low
CUST07539,Low
CUST07540,Low
CUST07541,Low
CUST07542,Low
CUST07543,Low
CUST07544,Low
CUST07545,Low
CUST07546,Low
CUST07547,Low
CUST07548,Low
CUST07549,Low
CUST07550,Low
CUST07551,Low
CUST07552,Low
CUST07553,Low
CUST07554,Low
CUST07555,Low
CUST07556,Low
CUST07557,Low
CUST07558,Low
CUST07559,Low
CUST07560,Low
CUST07561,Low
CUST07562,Low
CUST07563,Low
CUST07564,Low
CUST07565,Low
CUST07566,Low
CUST07567,Low
CUST07568,Low
CUST07569,Low
CUST07570,Low
CUST07571,Low
CUST07572,Low
CUST07573,Medium
CUST07574,Low
CUST07575,Low
CUST07576,Low
CUST07577,Low
CUST07578,Low
CUST07579,Low
CUST07580,Low
CUST07581,Medium
CUST07582,Low
CUST07583,Low
CUST07584,Low
CUST07585,Low
CUST07586,Medium
CUST07587,Low
CUST07588,Low
CUST07589,Low
CUST07590,Low
CUST07591,Low
CUST07592,Low
CUST07593,Low
CUST07594,Low
CUST07595,Low
CUST07596,Low
CUST07597,Low
CUST07598,Low
CUST07599,Low
CUST07600,Low
CUST07601,Low
CUST07602,Low
CUST07603,Low
CUST07604,Low
CUST07605,Low
CUST07606,Low
CUST07607,Low
CUST07608,Low
CUST07609,Low
CUST07610,Low
CUST07611,Low
CUST07612,Low
CUST07613,Low
CUST07614,Low
CUST07615,Low
CUST07616,Low
CUST07617,Low
CUST07618,Low
CUST07619,Low
CUST07620,Low
CUST07621,Low
CUST07622,High
CUST07623,Low
CUST07624,Low
CUST07625,Low
CUST07626,Low
CUST07627,Low
CUST07628,Low
CUST07629,Low
CUST07630,Low
CUST07631,Low
CUST07632,Low
CUST07633,Low
CUST07634,Low
CUST07635,Low
CUST07636,Low
CUST07637,Low
CUST07638,Low
CUST07639,Low
CUST07640,Low
CUST07641,Medium
CUST07642,High
CUST07643,Low
CUST07644,Low
CUST07645,Low
CUST07646,Low
CUST07647,Low
CUST07648,Low
CUST07649,Low
CUST07650,Low
CUST07651,Low
CUST07652,Low
CUST07653,Low
CUST07654,Low
CUST07655,Low
CUST07656,Low
CUST07657,Low
CUST07658,Low
CUST07659,Low
CUST07660,Low
CUST07661,Low
CUST07662,Medium
CUST07663,Low
CUST07664,Low
CUST07665,Low
CUST07666,Low
CUST07667,Medium
CUST07668,Low
CUST07669,Low
CUST07670,Low
CUST07671,Low
CUST07672,Low
CUST07673,Low
CUST07674,Low
CUST07675,Low
CUST07676,Low
CUST07677,Low
CUST07678,Low
CUST07679,Low
CUST07680,Low
CUST07681,Low
CUST07682,Low
CUST07683,Low
CUST07684,Low
CUST07685,Low
CUST07686,High
CUST07687,Low
CUST07688,Low
CUST07689,Low
CUST07690,Low
CUST07691,Low
CUST07692,Low
CUST07693,Low
CUST07694,Low
CUST07695,Medium
CUST07696,Low
CUST07697,Low
CUST07698,Low
CUST07699,Low
CUST07700,Low
CUST07701,Low
CUST07702,Low
CUST07703,Low
CUST07704,High
CUST07705,Low
CUST07706,Low
CUST07707,Low
CUST07708,Low
CUST07709,Low
CUST07710,Low
CUST07711,Low
CUST07712,Low
CUST07713,Low
CUST07714,Low
CUST07715,Low
CUST07716,Low
CUST07717,Low
CUST07718,Low
CUST07719,Low
CUST07720,Medium
CUST07721,Low
CUST07722,Low
CUST07723,Low
CUST07724,Low
CUST07725,Low
CUST07726,Low
CUST07727,Low
CUST07728,Low
